title,release,redacted,blurb,file,url,bytes,page
"DOW-UAP-PR159, Historical Film of Reported UFOs, Utah, 1952",06,,"This archival footage is a digitization of a 16mm print of Kodachrome color motion-picture film shot on a handheld Bell & Howell Auto Master camera near Tremonton, Utah, on July 2, 1952. U.S. Navy Chief Warrant Officer Delbert C. Newhouse reported observing and filming a group of bright airborne objects and shortly thereafter submitted the footage to the U.S. Air Force. The film later became one of the visual cases reviewed by Project Blue Book, the 1952–1969 U.S. Air Force program that investigated the nature and origin of unidentified flying objects (UFOs). The film’s limited detail and lack of fixed reference points prevented a conclusive resolution. From the 55-second mark onward, the film transitions to unrelated footage appearing to show a demonstration of sewing equipment. The presence of unrelated sewing-equipment footage suggests that the surviving footage may be a composite or reused print, though the available record does not establish how or when the materials came to be combined. As documented in records submitted with the film, contained in this collection under the title DOW-UAP-D102, the footage originally was paired with mountain scenery from Idaho, which is not preserved in this digitization.",DOD_111985807.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2609/DOD_111985807/DOD_111985807.mp4,79818409,1023402
"LLE-UAP-PR001, Unresolved UAP Report, Colorado, 2023",06,yes,"A local law enforcement officer submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office consisting of 1 minute and 19 seconds of video footage from a commercially available cellular device’s rear-facing camera in October 2023. The reporting officer described the phenomenon as “silent” and as featuring “red, blue, and green flashing lights.”   Video Description: AARO digitally altered this footage by blurring the bottom half to obscure information whose release could be reasonably expected to affect the privacy or other protected interest of a U.S. person or commercial entity.   00:00-00:47: The camera pans to track an apparent light source, keeping it generally centered within the frame.   00:48-01:19: The camera increases and decreases its level of magnification several times and continues to pan to track the apparent light source.     AARO Comment: Cellular devices of the type used to capture this footage employ autofocus and other automated image-processing functions that may distort the apparent morphological and kinematic characteristics of distant subjects, particularly at high magnification.",DOD_111985834.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2609/DOD_111985834/DOD_111985834.mp4,7383993,1023409
"LLE-UAP-PR002, Unresolved UAP Report, Colorado, October 2023",06,yes,"A local law enforcement officer submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office consisting of 15 minutes of video footage from a commercially available cellular device’s rear-facing camera in October 2023. The reporting officer described the phenomenon as “silent” and as featuring “red, blue, and green flashing lights.”   Video Description: AARO digitally altered this footage by blurring the bottom half to obscure information whose release could be reasonably expected to affect the privacy or other protected interest of a U.S. person or commercial entity.   00:00-15:00: The camera focuses on an apparent light source for the duration of the video, keeping it generally centered within the frame.   AARO Comment: Cellular devices of the type used to capture this footage employ autofocus and other automated image-processing functions that may distort the apparent morphological and kinematic characteristics of distant subjects, particularly at high magnification.",DOD_111985844.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2609/DOD_111985844/DOD_111985844.mp4,81434116,1023412
"DOW-UAP-PR133, Unresolved UAP Report, Middle East, 2025",06,yes,"The United States Central Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 4 minutes and 58 seconds of video footage from an infrared sensor aboard a U.S. military platform in 2024. An accompanying mission report, DOW-UAP-D107, described the UAP as “look[ing] like a white round orbit… moving as fast as 500 miles per hour.”  Video Description: 00:00-00:04: The sensor pans to track an area of contrast, keeping it generally centered within the frame. 00:05-00:50: The sensor decreases its level of magnification and continues to track the area of contrast, keeping it generally within the center of the frame. 00:51-01:21: The sensor decreases its level of magnification and adjusts its panning speed to track the area of contrast, keeping it generally within the center of the frame. 01:22-01:41: The sensor increases its level of magnification and adjusts its panning speed to track the area of contrast, keeping it generally within the center of the frame. 01:43-2:05: A rectangular digital overlay, or “focus box,” appears near the center of the frame. This display element is a graphical component of the sensor system and does indicate a physical change in the environment. The sensor pans to track the area of contrast, keeping it generally within the center of the frame before exiting the sensor field-of-view from the bottom edge. 02:06-02:21: The sensor pans across the scene and decreases its level of magnification. The area of contrast intermittently re-appears from the left edge of the frame. 02:22-02:28: The sensor pans across the scene, reacquiring the area of contrast. After the area of contrast re-enters the scene, the sensor continues to pan to track it, keeping it generally within the center of the frame. The sensor engages briefly stops panning and the area of contrast exits on the right side once again. 02:29-02:36: The sensor activates an auto-tracking reticle, which does not establish a lock on the area of contrast. After the auto-track reticle disengages, the sensor stops panning, causing the area of contrast to exit the frame from the right edge. 02:37-3:22: The sensor pans and requires the area of contrast, keeping it within its field-of-view before it exits the bottom edge of the frame. 3:23-4:29: The sensor continues to pan then zooms out and reacquires the area of contrast, now significantly smaller in the sensor’s field of view. The sensor continuously pans to keep the area of contrast in the field of view. 4:30-4:58: The sensor zooms in, and the area of contrast transits the field-of-view, exiting the top of the frame. The sensor cycles magnification levels multiple times.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111985772.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2609/DOD_111985772/DOD_111985772.mp4,80052070,1023396
"DOW-UAP-PR135, Unresolved UAP Report, Middle East, 2025",06,yes,"The United States Central Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 1 minute of video footage from an infrared sensor aboard a U.S. military platform in 2025. An accompanying mission report, DOW-UAP-D108, described the UAP as “six small spherical objects grouped together, and characterized their behavior as “seem[ingly] agile,” and “frequently changing direction.” The reporter estimated the speed of the UAP to have been 480 miles per hour.  Video Description: 00:00-00:04: No content. 00:05-00:10: Several areas of contrast transit the sensor field-of-view, entering from the top of the frame and exiting from the bottom. 00:11-00:47: The sensor pans to track the areas of contrast, keeping them generally within the center of the frame. 00:48-1:00: The sensor changes its level of magnification. No content.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111985782.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2609/DOD_111985782/DOD_111985782.mp4,22766393,1023397
"DOW-UAP-PR140, Unresolved UAP Report, Middle East, 2022",06,yes,"The United States Central Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 1 minute and 47 seconds of video footage from an electro-optical and infrared sensor aboard a U.S. military platform in 2022. An accompanying mission report, DOW-UAP-D109, described the UAP as “traveling at various speeds between 80-180 miles per hour.”  Video Description: 00:00-00:05: No content. 00:06-00:08: An area of contrast transits the sensor field-of-view, entering from the top of the frame and exiting from the bottom. 00:09-00:15: No content. 00:16-00:26: The sensor pans to track the area of contrast, keeping it generally centered within the frame. 00:27-00:31: The sensor switches to electro-optical mode, and the object moves out of the sensor field-of-view from the left edge of the frame. 00:32-00:45: The sensor switches to infrared mode and pans to track the area of contrast, keeping it generally within the center of the frame. 00:46-01:10: The sensor switches to electro-optical mode and pans to track the area of contrast. 01:11-01:12: No content. 01:13-01:42: The sensor switches to infrared mode and pans to track the area of contrast. 01:43-01:47: The sensor switches to electro-optical mode and pans to track the area of contrast.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111985790.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2609/DOD_111985790/DOD_111985790.mp4,64049840,1023398
"DOW-UAP-PR141, Unresolved UAP Report, Middle East, 2022",06,yes,"The United States Central Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 2 minutes and 36 seconds of video footage from an electro-optical (right) and infrared (left) sensor aboard a U.S. military platform in 2022. An accompanying mission report, DOW-UAP-D109, described the UAP as “traveling at various speeds between 80-180 miles per hour.”  Video Description: 00:00-00:12: An area of contract enters the sensor field-of-view from the lower right of the frame. The sensor pans to track the area of contrast, keeping it generally within the center of the frame. 00:13-00:14: The sensor switches modes to display an infrared (left) and electro-optical (right) feed. 00:15-00:18: The object enters the frame from the lower right, transiting the sensor field-of-view and exiting from the upper left. 00:19-00:20: The sensor switches to infrared mode, panning to track an area of contrast. 00:21-00:27: The sensor switches modes to display an infrared (left) and electro-optical (right) feed. 00:28-00:52: The sensor switches to infrared mode, panning to track an area of contrast. 00:52-00:57: A second area of contrast briefly enters the sensor field-of-view. 00:58-01:16: The sensor pans to track an area of contrast. 01:17-01:21: The sensor switches modes to display an infrared (left) and electro-optical (right) feed. The sensor pans to track the object. The object leaves the sensor field-of-view from the left edge of the frame. 01:22-01:27: No content. 01:28-01:31: The sensor switches to infrared mode. No content. 01:32-02:36: The area of contrast enters the sensor field-of-view from the lower left of the frame. The sensor pans to track the area of contrast, intermittently losing contact with it.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111985798.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2609/DOD_111985798/DOD_111985798.mp4,138511243,1023400
"DOW-UAP-PR143, Unresolved UAP Report, Yellow Sea, 2023",06,yes,"The United States Indo-Pacific Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 19 seconds of video footage from an infrared sensor aboard a U.S. military platform in 2023.  Video Description: 00:00-00:19: The sensor pans to track an area of contrast, keeping it generally within the center of the frame.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111985818.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2609/DOD_111985818/DOD_111985818.mp4,24071535,1023403
"DOW-UAP-PR144, Unresolved UAP Report, Yellow Sea, 2023",06,yes,"The United States Indo-Pacific Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 27 seconds of video footage from an infrared sensor aboard a U.S. military platform in 2023.  Video Description: 00:00-00:02: An area of contrast is visible above and to the left of the center of the frame. 00:03-00:27: The sensor increases its level of magnification and pans to track the area of contrast, keeping it generally within the center of the frame.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111985820.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2609/DOD_111985820/DOD_111985820.mp4,31383900,1023404
"DOW-UAP-PR148, Unresolved UAP Report, East China Sea, 2023",06,yes,"The United States Indo-Pacific Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 59 seconds of video footage from an infrared sensor aboard a U.S. military platform in 2023.  Video Description: 00:00-00:03: No content. 00:04-00:46: The sensor pans to track an area of contrast, keeping it generally within the center of the frame. 00:47-00:59: The sensor increases its level of magnification while panning to track the area of contrast.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111985821.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2609/DOD_111985821/DOD_111985821.mp4,71519688,1023405
"DOW-UAP-PR150, Unresolved UAP Report, Yellow Sea, 2023",06,yes,"The United States Indo-Pacific Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 57 seconds of video footage from an infrared sensor aboard a U.S. military platform in 2023.  Video Description: 00:00-00:05: No content. 00:06-00:07: An area of contrast enters the sensor field-of view from the bottom edge. 00:08-00:51: A rectangular digital overlay, or “focus box,” appears near the center of the frame. This display element is a graphical component of the sensor system and does indicate a physical change in the environment. The sensor pans to track the area of contrast. 00:52-00:57: The collection platform geometry occludes the sensor, blurring the display and blocking the right side of the screen.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111985822.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2609/DOD_111985822/DOD_111985822.mp4,3228077,1023406
"DOW-UAP-PR151, Unresolved UAP Report, Yellow Sea, 2023",06,yes,"The United States Indo-Pacific Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 49 seconds of video footage from an infrared sensor aboard a U.S. military platform in 2023.  Video Description: 00:00-00:15: The sensor pans to track an area of contrast. 00:16-00:18: The sensor increases its level of magnification and pans to track the area of contrast. 00:19-00:49: The sensor pans to track an area of contrast, keeping it generally within the center of the frame.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111985832.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2609/DOD_111985832/DOD_111985832.mp4,60826819,1023408
"DOW-UAP-PR152, Unresolved UAP Report, Yellow Sea, 2023",06,yes,"The United States Indo-Pacific Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 1 minute and 38 seconds of video footage from an infrared sensor aboard a U.S. military platform in 2023.  Video Description: 00:00-01:38: The sensor pans to track an area of contrast, keeping it generally within the center of the frame.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111985835.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2609/DOD_111985835/DOD_111985835.mp4,20977587,1023410
"LLE-UAP-PR003, Unresolved UAP Report, Colorado, October 2023",06,yes,"A local law enforcement officer submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office consisting of 27 seconds of video footage from a commercially available cellular device’s rear-facing camera in October 2023. The reporting officer described the phenomenon as “silent” and as featuring “red, blue, and green flashing lights.”   Video Description: In the first 2 seconds of this video, AARO digitally altered this footage by blurring the bottom half to obscure information whose release could be reasonably expected to affect the privacy or other protected interest of a U.S. person or commercial entity.   00:00-00:27: The camera increases its level of magnification and focuses on an apparent light source for the duration of the video, keeping it generally centered and within the top third of the frame.   AARO Comment: Cellular devices of the type used to capture this footage employ autofocus and other automated image-processing functions that may distort the apparent morphological and kinematic characteristics of distant subjects, particularly at high magnification.",DOD_111985850.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2609/DOD_111985850/DOD_111985850.mp4,12620043,1023414
"LLE-UAP-PR004, Unresolved UAP Report, Colorado, October 2023",06,yes,"A local law enforcement officer submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office consisting of 1 minute and 42 seconds of video footage from a commercially available cellular device’s rear-facing camera in January 2024. The reporting officer described the phenomenon as “silent” and as featuring “red, blue, and green flashing lights.”   Video Description: In the first 2 seconds of this video, AARO digitally altered this footage by blurring the bottom half to obscure information whose release could be reasonably expected to affect the privacy or other protected interest of a U.S. person or commercial entity.   00:00-00:35: The camera focuses on an apparent light source, keeping it generally within the center of the frame.   00:36-01:04: An approaching vehicle influences the camera’s automatic image-processing filters, including autofocus. The camera remains focused on the apparent light source.   01:05-1:27: The camera remains focused on the apparent light source.   01:28-01:37: An approaching vehicle influences the camera’s automatic image-processing filters, including autofocus. The camera remains focused on the apparent light source.   01:38-01:42: The camera pans down.   AARO Comment: Cellular devices of the type used to capture this footage employ autofocus and other automated image-processing functions that may distort the apparent morphological and kinematic characteristics of distant subjects, particularly at high magnification.",DOD_111985855.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2609/DOD_111985855/DOD_111985855.mp4,6614603,1023416
